Receiver Account,Sender account,Amount,Date
3106,5219,28,03-03-2018 11:29:00
3106,5219,38,03-03-2018 11:29:00
3106,5219,39,03-03-2018 11:29:00
3106,5219,54,03-03-2018 11:29:00
3106,5219,94,03-03-2018 11:29:00
3106,5219,68,03-03-2018 11:29:00
3106,5219,11,03-03-2018 11:29:00
3106,5219,88,03-03-2018 11:29:00
3106,5219,96,03-03-2018 11:29:00
3106,5219,42,03-03-2018 11:29:00
3106,5219,50,03-03-2018 11:29:00
3106,5219,21,03-03-2018 11:29:00
3106,5219,64,03-03-2018 11:29:00
3106,5219,22,03-03-2018 11:29:00
3106,5219,95,03-03-2018 11:29:00
3106,5219,72,03-03-2018 11:29:00
3106,5219,32,03-03-2018 11:29:00
3106,5219,37,03-03-2018 11:29:00
3106,5219,63,03-03-2018 11:29:00
3106,5219,100,03-03-2018 11:29:00
3106,5219,28,03-03-2018 11:29:00
3106,5219,97,03-03-2018 11:29:00
3106,5219,83,03-03-2018 11:29:00
3106,5219,46,03-03-2018 11:29:00
3106,5219,45,03-03-2018 11:29:00
3106,5219,78,03-03-2018 11:29:00
3106,5219,88,03-03-2018 11:29:00
3106,5219,75,03-03-2018 11:29:00
5771,3768,87,03-03-2018 11:29:00
5771,3768,35,03-03-2018 11:29:00
5771,3768,72,03-03-2018 11:29:00
5771,3768,63,03-03-2018 11:29:00
5771,3768,42,03-03-2018 11:29:00
5771,3768,46,03-03-2018 11:29:00
5771,3768,49,03-03-2018 11:29:00
5771,3768,22,03-03-2018 11:29:00
5771,3768,26,03-03-2018 11:29:00
5771,3768,87,03-03-2018 11:29:00
5771,3768,12,03-03-2018 11:29:00
5771,3768,85,03-03-2018 11:29:00
5771,3768,87,03-03-2018 11:29:00
5771,3768,52,03-03-2018 11:29:00
5771,3768,42,03-03-2018 11:29:00
5771,3768,67,03-03-2018 11:29:00
5771,3768,70,03-03-2018 11:29:00
5771,3768,27,03-03-2018 11:29:00
5771,3768,35,03-03-2018 11:29:00
5771,3768,61,03-03-2018 11:29:00
5771,3768,91,03-03-2018 11:29:00
5771,3768,10,03-03-2018 11:29:00
5771,3768,16,03-03-2018 11:29:00
5771,3768,32,03-03-2018 11:29:00
5771,3768,65,03-03-2018 11:29:00
5771,3768,61,03-03-2018 11:29:00
5771,3768,22,03-03-2018 11:29:00
5771,3768,59,03-03-2018 11:29:00
5771,3768,18,03-03-2018 11:29:00
5771,3768,12,03-03-2018 11:29:00
5771,3768,63,03-03-2018 11:29:00
5771,3768,18,03-03-2018 11:29:00
5771,3768,75,03-03-2018 11:29:00
5771,3768,40,03-03-2018 11:29:00
5771,3768,87,03-03-2018 11:29:00
5771,3768,100,03-03-2018 11:29:00
5771,3768,90,03-03-2018 11:29:00
5771,3768,29,03-03-2018 11:29:00
5771,3768,16,03-03-2018 11:29:00
5771,3768,60,03-03-2018 11:29:00
5771,3768,31,03-03-2018 11:29:00
5771,3768,78,03-03-2018 11:29:00
5771,3768,20,03-03-2018 11:29:00
5771,3768,85,03-03-2018 11:29:00
5771,3768,27,03-03-2018 11:29:00
5771,3768,99,03-03-2018 11:29:00
5771,3768,23,03-03-2018 11:29:00
5771,3768,14,03-03-2018 11:29:00
5771,3768,16,03-03-2018 11:29:00
5771,3768,84,03-03-2018 11:29:00
4510,4598,42,03-03-2018 11:29:00
4510,4598,67,03-03-2018 11:29:00
4510,4598,39,03-03-2018 11:29:00
4510,4598,50,03-03-2018 11:29:00
4510,4598,10,03-03-2018 11:29:00
4510,4598,58,03-03-2018 11:29:00
4510,4598,42,03-03-2018 11:29:00
4510,4598,54,03-03-2018 11:29:00
4510,4598,58,03-03-2018 11:29:00
4510,4598,87,03-03-2018 11:29:00
4510,4598,31,03-03-2018 11:29:00
4510,4598,90,03-03-2018 11:29:00
4510,4598,61,03-03-2018 11:29:00
4510,4598,88,03-03-2018 11:29:00
4510,4598,42,03-03-2018 11:29:00
4510,4598,84,03-03-2018 11:29:00
4510,4598,50,03-03-2018 11:29:00
4510,4598,99,03-03-2018 11:29:00
4510,4598,67,03-03-2018 11:29:00
4510,4598,46,03-03-2018 11:29:00
4510,4598,93,03-03-2018 11:29:00
4510,4598,62,03-03-2018 11:29:00
4510,4598,96,03-03-2018 11:29:00
4510,4598,54,03-03-2018 11:29:00
4510,4598,22,03-03-2018 11:29:00
4510,4598,75,03-03-2018 11:29:00
4510,4598,78,03-03-2018 11:29:00
4510,4598,48,03-03-2018 11:29:00
4510,4598,45,03-03-2018 11:29:00
4510,4598,40,03-03-2018 11:29:00
4510,4598,39,03-03-2018 11:29:00
4510,4598,59,03-03-2018 11:29:00
4510,4598,80,03-03-2018 11:29:00
4510,4598,85,03-03-2018 11:29:00
4510,4598,92,03-03-2018 11:29:00
4510,4598,54,03-03-2018 11:29:00
4510,4598,32,03-03-2018 11:29:00
4510,4598,87,03-03-2018 11:29:00
4510,4598,36,03-03-2018 11:29:00
4510,4598,66,03-03-2018 11:29:00
4510,4598,84,03-03-2018 11:29:00
4510,4598,14,03-03-2018 11:29:00
4510,4598,17,03-03-2018 11:29:00
4510,4598,16,03-03-2018 11:29:00
4510,4598,34,03-03-2018 11:29:00
4510,4598,38,03-03-2018 11:29:00
4510,4598,80,03-03-2018 11:29:00
4510,4598,76,03-03-2018 11:29:00
4510,4598,92,03-03-2018 11:29:00
4510,4598,79,03-03-2018 11:29:00
7428,504,58,03-03-2018 11:29:00
7428,504,56,03-03-2018 11:29:00
7428,504,94,03-03-2018 11:29:00
7428,504,10,03-03-2018 11:29:00
7428,504,33,03-03-2018 11:29:00
7428,504,15,03-03-2018 11:29:00
7428,504,29,03-03-2018 11:29:00
7428,504,100,03-03-2018 11:29:00
7428,504,78,03-03-2018 11:29:00
7428,504,78,03-03-2018 11:29:00
7428,504,86,03-03-2018 11:29:00
7428,504,26,03-03-2018 11:29:00
7428,504,72,03-03-2018 11:29:00
7428,504,34,03-03-2018 11:29:00
7428,504,95,03-03-2018 11:29:00
7428,504,68,03-03-2018 11:29:00
7428,504,11,03-03-2018 11:29:00
7428,504,75,03-03-2018 11:29:00
7428,504,25,03-03-2018 11:29:00
7428,504,58,03-03-2018 11:29:00
7428,504,30,03-03-2018 11:29:00
7428,504,73,03-03-2018 11:29:00
7428,504,79,03-03-2018 11:29:00
7428,504,98,03-03-2018 11:29:00
7428,504,54,03-03-2018 11:29:00
7428,504,65,03-03-2018 11:29:00
7428,504,60,03-03-2018 11:29:00
7428,504,64,03-03-2018 11:29:00
7428,504,90,03-03-2018 11:29:00
7428,504,85,03-03-2018 11:29:00
7428,504,89,03-03-2018 11:29:00
7428,504,98,03-03-2018 11:29:00
7428,504,12,03-03-2018 11:29:00
7428,504,14,03-03-2018 11:29:00
7428,504,13,03-03-2018 11:29:00
7428,504,35,03-03-2018 11:29:00
7428,504,57,03-03-2018 11:29:00
7428,504,73,03-03-2018 11:29:00
7428,504,95,03-03-2018 11:29:00
7428,504,84,03-03-2018 11:29:00
7428,504,62,03-03-2018 11:29:00
7428,504,77,03-03-2018 11:29:00
7428,504,22,03-03-2018 11:29:00
7428,504,90,03-03-2018 11:29:00
7428,504,59,03-03-2018 11:29:00
7428,504,46,03-03-2018 11:29:00
7428,504,87,03-03-2018 11:29:00
7428,504,22,03-03-2018 11:29:00
7428,504,49,03-03-2018 11:29:00
7428,504,44,03-03-2018 11:29:00
9597,6545,79,03-03-2018 11:29:00
9597,6545,26,03-03-2018 11:29:00
9597,6545,79,03-03-2018 11:29:00
9597,6545,72,03-03-2018 11:29:00
9597,6545,68,03-03-2018 11:29:00
9597,6545,66,03-03-2018 11:29:00
9597,6545,83,03-03-2018 11:29:00
9597,6545,72,03-03-2018 11:29:00
9597,6545,29,03-03-2018 11:29:00
9597,6545,74,03-03-2018 11:29:00
9597,6545,70,03-03-2018 11:29:00
9597,6545,87,03-03-2018 11:29:00
9597,6545,91,03-03-2018 11:29:00
9597,6545,15,03-03-2018 11:29:00
9597,6545,12,03-03-2018 11:29:00
9597,6545,99,03-03-2018 11:29:00
9597,6545,59,03-03-2018 11:29:00
9597,6545,52,03-03-2018 11:29:00
9597,6545,100,03-03-2018 11:29:00
9597,6545,57,03-03-2018 11:29:00
9597,6545,64,03-03-2018 11:29:00
9597,6545,59,03-03-2018 11:29:00
9597,6545,47,03-03-2018 11:29:00
9597,6545,100,03-03-2018 11:29:00
9597,6545,35,03-03-2018 11:29:00
9597,6545,76,03-03-2018 11:29:00
9597,6545,97,03-03-2018 11:29:00
9597,6545,55,03-03-2018 11:29:00
9597,6545,37,03-03-2018 11:29:00
9597,6545,93,03-03-2018 11:29:00
9597,6545,52,03-03-2018 11:29:00
9597,6545,50,03-03-2018 11:29:00
9597,6545,87,03-03-2018 11:29:00
9597,6545,61,03-03-2018 11:29:00
9597,6545,92,03-03-2018 11:29:00
9597,6545,37,03-03-2018 11:29:00
9597,6545,25,03-03-2018 11:29:00
9597,6545,17,03-03-2018 11:29:00
9597,6545,73,03-03-2018 11:29:00
9597,6545,97,03-03-2018 11:29:00
9597,6545,85,03-03-2018 11:29:00
9597,6545,62,03-03-2018 11:29:00
9597,6545,86,03-03-2018 11:29:00
9597,6545,55,03-03-2018 11:29:00
9597,6545,88,03-03-2018 11:29:00
9597,6545,34,03-03-2018 11:29:00
9597,6545,52,03-03-2018 11:29:00
9597,6545,28,03-03-2018 11:29:00
9597,6545,58,03-03-2018 11:29:00
9597,6545,25,03-03-2018 11:29:00
1900,7898,88,03-03-2018 11:29:00
1900,7898,72,03-03-2018 11:29:00
1900,7898,95,03-03-2018 11:29:00
1900,7898,48,03-03-2018 11:29:00
1900,7898,82,03-03-2018 11:29:00
1900,7898,74,03-03-2018 11:29:00
1900,7898,75,03-03-2018 11:29:00
1900,7898,53,03-03-2018 11:29:00
1900,7898,94,03-03-2018 11:29:00
1900,7898,21,03-03-2018 11:29:00
1900,7898,63,03-03-2018 11:29:00
1900,7898,18,03-03-2018 11:29:00
1900,7898,59,03-03-2018 11:29:00
1900,7898,80,03-03-2018 11:29:00
1900,7898,72,03-03-2018 11:29:00
1900,7898,66,03-03-2018 11:29:00
1900,7898,65,03-03-2018 11:29:00
1900,7898,16,03-03-2018 11:29:00
1900,7898,62,03-03-2018 11:29:00
1900,7898,79,03-03-2018 11:29:00
1900,7898,64,03-03-2018 11:29:00
1900,7898,93,03-03-2018 11:29:00
1900,7898,34,03-03-2018 11:29:00
1900,7898,35,03-03-2018 11:29:00
1900,7898,83,03-03-2018 11:29:00
1900,7898,31,03-03-2018 11:29:00
1900,7898,45,03-03-2018 11:29:00
1900,7898,25,03-03-2018 11:29:00
1900,7898,90,03-03-2018 11:29:00
1900,7898,17,03-03-2018 11:29:00
1900,7898,20,03-03-2018 11:29:00
1900,7898,45,03-03-2018 11:29:00
1900,7898,91,03-03-2018 11:29:00
1900,7898,78,03-03-2018 11:29:00
1900,7898,14,03-03-2018 11:29:00
1900,7898,30,03-03-2018 11:29:00
1900,7898,92,03-03-2018 11:29:00
1900,7898,81,03-03-2018 11:29:00
1900,7898,38,03-03-2018 11:29:00
1900,7898,34,03-03-2018 11:29:00
1900,7898,96,03-03-2018 11:29:00
1900,7898,19,03-03-2018 11:29:00
1900,7898,77,03-03-2018 11:29:00
1900,7898,62,03-03-2018 11:29:00
1900,7898,34,03-03-2018 11:29:00
1900,7898,26,03-03-2018 11:29:00
1900,7898,13,03-03-2018 11:29:00
1900,7898,94,03-03-2018 11:29:00
1900,7898,34,03-03-2018 11:29:00
1900,7898,20,03-03-2018 11:29:00
8557,2671,41,03-03-2018 11:29:00
8557,2671,69,03-03-2018 11:29:00
8557,2671,30,03-03-2018 11:29:00
8557,2671,67,03-03-2018 11:29:00
8557,2671,68,03-03-2018 11:29:00
8557,2671,50,03-03-2018 11:29:00
8557,2671,40,03-03-2018 11:29:00
8557,2671,52,03-03-2018 11:29:00
8557,2671,38,03-03-2018 11:29:00
8557,2671,92,03-03-2018 11:29:00
8557,2671,34,03-03-2018 11:29:00
8557,2671,58,03-03-2018 11:29:00
8557,2671,71,03-03-2018 11:29:00
8557,2671,71,03-03-2018 11:29:00
8557,2671,94,03-03-2018 11:29:00
8557,2671,83,03-03-2018 11:29:00
8557,2671,60,03-03-2018 11:29:00
8557,2671,52,03-03-2018 11:29:00
8557,2671,38,03-03-2018 11:29:00
8557,2671,88,03-03-2018 11:29:00
8557,2671,73,03-03-2018 11:29:00
8557,2671,66,03-03-2018 11:29:00
8557,2671,48,03-03-2018 11:29:00
8557,2671,94,03-03-2018 11:29:00
8557,2671,95,03-03-2018 11:29:00
8557,2671,92,03-03-2018 11:29:00
8557,2671,50,03-03-2018 11:29:00
8557,2671,26,03-03-2018 11:29:00
8557,2671,31,03-03-2018 11:29:00
8557,2671,56,03-03-2018 11:29:00
8557,2671,32,03-03-2018 11:29:00
8557,2671,51,03-03-2018 11:29:00
8557,2671,17,03-03-2018 11:29:00
8557,2671,24,03-03-2018 11:29:00
8557,2671,41,03-03-2018 11:29:00
8557,2671,57,03-03-2018 11:29:00
8557,2671,54,03-03-2018 11:29:00
8557,2671,47,03-03-2018 11:29:00
8557,2671,21,03-03-2018 11:29:00
8557,2671,52,03-03-2018 11:29:00
8557,2671,88,03-03-2018 11:29:00
8557,2671,82,03-03-2018 11:29:00
8557,2671,52,03-03-2018 11:29:00
8557,2671,17,03-03-2018 11:29:00
8557,2671,48,03-03-2018 11:29:00
8557,2671,62,03-03-2018 11:29:00
8557,2671,33,03-03-2018 11:29:00
8557,2671,43,03-03-2018 11:29:00
8557,2671,40,03-03-2018 11:29:00
8557,2671,25,03-03-2018 11:29:00
1187,8598,73,03-03-2018 11:29:00
1187,8598,75,03-03-2018 11:29:00
1187,8598,46,03-03-2018 11:29:00
1187,8598,22,03-03-2018 11:29:00
1187,8598,15,03-03-2018 11:29:00
1187,8598,49,03-03-2018 11:29:00
1187,8598,19,03-03-2018 11:29:00
1187,8598,82,03-03-2018 11:29:00
1187,8598,54,03-03-2018 11:29:00
1187,8598,29,03-03-2018 11:29:00
1187,8598,45,03-03-2018 11:29:00
1187,8598,35,03-03-2018 11:29:00
1187,8598,19,03-03-2018 11:29:00
1187,8598,74,03-03-2018 11:29:00
1187,8598,21,03-03-2018 11:29:00
1187,8598,94,03-03-2018 11:29:00
1187,8598,24,03-03-2018 11:29:00
1187,8598,92,03-03-2018 11:29:00
1187,8598,96,03-03-2018 11:29:00
1187,8598,84,03-03-2018 11:29:00
1187,8598,55,03-03-2018 11:29:00
1187,8598,76,03-03-2018 11:29:00
1187,8598,24,03-03-2018 11:29:00
1187,8598,58,03-03-2018 11:29:00
1187,8598,34,03-03-2018 11:29:00
1187,8598,78,03-03-2018 11:29:00
1187,8598,68,03-03-2018 11:29:00
1187,8598,32,03-03-2018 11:29:00
1187,8598,66,03-03-2018 11:29:00
1187,8598,69,03-03-2018 11:29:00
1187,8598,71,03-03-2018 11:29:00
1187,8598,54,03-03-2018 11:29:00
1187,8598,98,03-03-2018 11:29:00
1187,8598,66,03-03-2018 11:29:00
1187,8598,15,03-03-2018 11:29:00
1187,8598,92,03-03-2018 11:29:00
1187,8598,90,03-03-2018 11:29:00
1187,8598,78,03-03-2018 11:29:00
1187,8598,83,03-03-2018 11:29:00
1187,8598,31,03-03-2018 11:29:00
1187,8598,29,03-03-2018 11:29:00
1187,8598,95,03-03-2018 11:29:00
1187,8598,42,03-03-2018 11:29:00
1187,8598,47,03-03-2018 11:29:00
1187,8598,89,03-03-2018 11:29:00
1187,8598,51,03-03-2018 11:29:00
1187,8598,35,03-03-2018 11:29:00
1187,8598,50,03-03-2018 11:29:00
1187,8598,46,03-03-2018 11:29:00
1187,8598,70,03-03-2018 11:29:00
5938,3718,84,03-03-2018 11:29:00
5938,3718,73,03-03-2018 11:29:00
5938,3718,66,03-03-2018 11:29:00
5938,3718,57,03-03-2018 11:29:00
5938,3718,14,03-03-2018 11:29:00
5938,3718,28,03-03-2018 11:29:00
5938,3718,10,03-03-2018 11:29:00
5938,3718,20,03-03-2018 11:29:00
5938,3718,67,03-03-2018 11:29:00
5938,3718,86,03-03-2018 11:29:00
5938,3718,21,03-03-2018 11:29:00
5938,3718,46,03-03-2018 11:29:00
5938,3718,88,03-03-2018 11:29:00
5938,3718,92,03-03-2018 11:29:00
5938,3718,91,03-03-2018 11:29:00
5938,3718,10,03-03-2018 11:29:00
5938,3718,64,03-03-2018 11:29:00
5938,3718,17,03-03-2018 11:29:00
5938,3718,28,03-03-2018 11:29:00
5938,3718,85,03-03-2018 11:29:00
5938,3718,62,03-03-2018 11:29:00
5938,3718,54,03-03-2018 11:29:00
5938,3718,13,03-03-2018 11:29:00
5938,3718,74,03-03-2018 11:29:00
5938,3718,55,03-03-2018 11:29:00
5938,3718,88,03-03-2018 11:29:00
5938,3718,37,03-03-2018 11:29:00
5938,3718,73,03-03-2018 11:29:00
5938,3718,25,03-03-2018 11:29:00
5938,3718,60,03-03-2018 11:29:00
5938,3718,15,03-03-2018 11:29:00
5938,3718,18,03-03-2018 11:29:00
5938,3718,36,03-03-2018 11:29:00
5938,3718,26,03-03-2018 11:29:00
5938,3718,91,03-03-2018 11:29:00
5938,3718,60,03-03-2018 11:29:00
5938,3718,65,03-03-2018 11:29:00
5938,3718,99,03-03-2018 11:29:00
5938,3718,70,03-03-2018 11:29:00
5938,3718,15,03-03-2018 11:29:00
5938,3718,98,03-03-2018 11:29:00
5938,3718,65,03-03-2018 11:29:00
5938,3718,92,03-03-2018 11:29:00
5938,3718,24,03-03-2018 11:29:00
5938,3718,55,03-03-2018 11:29:00
5938,3718,16,03-03-2018 11:29:00
5938,3718,20,03-03-2018 11:29:00
5938,3718,16,03-03-2018 11:29:00
5938,3718,67,03-03-2018 11:29:00
5938,3718,55,03-03-2018 11:29:00
5981,8666,53,03-03-2018 11:29:00
5981,8666,70,03-03-2018 11:29:00
5981,8666,83,03-03-2018 11:29:00
5981,8666,68,03-03-2018 11:29:00
5981,8666,63,03-03-2018 11:29:00
5981,8666,23,03-03-2018 11:29:00
5981,8666,32,03-03-2018 11:29:00
5981,8666,97,03-03-2018 11:29:00
5981,8666,33,03-03-2018 11:29:00
5981,8666,25,03-03-2018 11:29:00
5981,8666,65,03-03-2018 11:29:00
5981,8666,10,03-03-2018 11:29:00
5981,8666,64,03-03-2018 11:29:00
5981,8666,58,03-03-2018 11:29:00
5981,8666,76,03-03-2018 11:29:00
5981,8666,42,03-03-2018 11:29:00
5981,8666,87,03-03-2018 11:29:00
5981,8666,83,03-03-2018 11:29:00
5981,8666,75,03-03-2018 11:29:00
5981,8666,30,03-03-2018 11:29:00
5981,8666,43,03-03-2018 11:29:00
5981,8666,13,03-03-2018 11:29:00
5981,8666,70,03-03-2018 11:29:00
5981,8666,29,03-03-2018 11:29:00
5981,8666,17,03-03-2018 11:29:00
5981,8666,68,03-03-2018 11:29:00
5981,8666,93,03-03-2018 11:29:00
5981,8666,89,03-03-2018 11:29:00
5981,8666,37,03-03-2018 11:29:00
5981,8666,10,03-03-2018 11:29:00
5981,8666,53,03-03-2018 11:29:00
5981,8666,76,03-03-2018 11:29:00
5981,8666,12,03-03-2018 11:29:00
5981,8666,78,03-03-2018 11:29:00
5981,8666,26,03-03-2018 11:29:00
5981,8666,82,03-03-2018 11:29:00
5981,8666,52,03-03-2018 11:29:00
5981,8666,75,03-03-2018 11:29:00
5981,8666,51,03-03-2018 11:29:00
5981,8666,75,03-03-2018 11:29:00
5981,8666,53,03-03-2018 11:29:00
5981,8666,33,03-03-2018 11:29:00
5981,8666,96,03-03-2018 11:29:00
5981,8666,75,03-03-2018 11:29:00
5981,8666,79,03-03-2018 11:29:00
5981,8666,57,03-03-2018 11:29:00
5981,8666,42,03-03-2018 11:29:00
5981,8666,35,03-03-2018 11:29:00
5981,8666,91,03-03-2018 11:29:00
5981,8666,87,03-03-2018 11:29:00
5552,3065,66,03-03-2018 11:29:00
5552,3065,24,03-03-2018 11:29:00
5552,3065,57,03-03-2018 11:29:00
5552,3065,48,03-03-2018 11:29:00
5552,3065,91,03-03-2018 11:29:00
5552,3065,74,03-03-2018 11:29:00
5552,3065,90,03-03-2018 11:29:00
5552,3065,45,03-03-2018 11:29:00
5552,3065,51,03-03-2018 11:29:00
5552,3065,18,03-03-2018 11:29:00
5552,3065,47,03-03-2018 11:29:00
5552,3065,75,03-03-2018 11:29:00
5552,3065,44,03-03-2018 11:29:00
5552,3065,72,03-03-2018 11:29:00
5552,3065,62,03-03-2018 11:29:00
5552,3065,56,03-03-2018 11:29:00
5552,3065,91,03-03-2018 11:29:00
5552,3065,61,03-03-2018 11:29:00
5552,3065,30,03-03-2018 11:29:00
5552,3065,52,03-03-2018 11:29:00
5552,3065,31,03-03-2018 11:29:00
5552,3065,83,03-03-2018 11:29:00
5552,3065,68,03-03-2018 11:29:00
5552,3065,94,03-03-2018 11:29:00
5552,3065,84,03-03-2018 11:29:00
5552,3065,51,03-03-2018 11:29:00
5552,3065,34,03-03-2018 11:29:00
5552,3065,43,03-03-2018 11:29:00
5552,3065,38,03-03-2018 11:29:00
5552,3065,61,03-03-2018 11:29:00
5552,3065,45,03-03-2018 11:29:00
5552,3065,30,03-03-2018 11:29:00
5552,3065,16,03-03-2018 11:29:00
5552,3065,83,03-03-2018 11:29:00
5552,3065,66,03-03-2018 11:29:00
5552,3065,53,03-03-2018 11:29:00
5552,3065,95,03-03-2018 11:29:00
5552,3065,93,03-03-2018 11:29:00
5552,3065,65,03-03-2018 11:29:00
5552,3065,35,03-03-2018 11:29:00
5552,3065,44,03-03-2018 11:29:00
5552,3065,64,03-03-2018 11:29:00
5552,3065,13,03-03-2018 11:29:00
5552,3065,36,03-03-2018 11:29:00
5552,3065,37,03-03-2018 11:29:00
5552,3065,41,03-03-2018 11:29:00
5552,3065,89,03-03-2018 11:29:00
5552,3065,12,03-03-2018 11:29:00
5552,3065,83,03-03-2018 11:29:00
5552,3065,100,03-03-2018 11:29:00
5131,4833,81,03-03-2018 11:29:00
5131,4833,50,03-03-2018 11:29:00
5131,4833,20,03-03-2018 11:29:00
5131,4833,20,03-03-2018 11:29:00
5131,4833,54,03-03-2018 11:29:00
5131,4833,69,03-03-2018 11:29:00
5131,4833,82,03-03-2018 11:29:00
5131,4833,75,03-03-2018 11:29:00
5131,4833,83,03-03-2018 11:29:00
5131,4833,20,03-03-2018 11:29:00
5131,4833,91,03-03-2018 11:29:00
5131,4833,90,03-03-2018 11:29:00
5131,4833,47,03-03-2018 11:29:00
5131,4833,72,03-03-2018 11:29:00
5131,4833,75,03-03-2018 11:29:00
5131,4833,100,03-03-2018 11:29:00
5131,4833,87,03-03-2018 11:29:00
5131,4833,36,03-03-2018 11:29:00
5131,4833,49,03-03-2018 11:29:00
5131,4833,39,03-03-2018 11:29:00
5131,4833,58,03-03-2018 11:29:00
5131,4833,74,03-03-2018 11:29:00
5131,4833,88,03-03-2018 11:29:00
5131,4833,31,03-03-2018 11:29:00
5131,4833,11,03-03-2018 11:29:00
5131,4833,86,03-03-2018 11:29:00
5131,4833,36,03-03-2018 11:29:00
5131,4833,69,03-03-2018 11:29:00
5131,4833,28,03-03-2018 11:29:00
5131,4833,87,03-03-2018 11:29:00
5131,4833,12,03-03-2018 11:29:00
5131,4833,67,03-03-2018 11:29:00
5131,4833,29,03-03-2018 11:29:00
5131,4833,14,03-03-2018 11:29:00
5131,4833,65,03-03-2018 11:29:00
5131,4833,24,03-03-2018 11:29:00
5131,4833,98,03-03-2018 11:29:00
5131,4833,25,03-03-2018 11:29:00
5131,4833,63,03-03-2018 11:29:00
5131,4833,86,03-03-2018 11:29:00
5131,4833,86,03-03-2018 11:29:00
5131,4833,14,03-03-2018 11:29:00
5131,4833,16,03-03-2018 11:29:00
5131,4833,34,03-03-2018 11:29:00
5131,4833,15,03-03-2018 11:29:00
5131,4833,68,03-03-2018 11:29:00
5131,4833,54,03-03-2018 11:29:00
5131,4833,49,03-03-2018 11:29:00
5131,4833,49,03-03-2018 11:29:00
5131,4833,46,03-03-2018 11:29:00
8830,341,82,03-03-2018 11:29:00
8830,341,42,03-03-2018 11:29:00
8830,341,19,03-03-2018 11:29:00
8830,341,43,03-03-2018 11:29:00
8830,341,36,03-03-2018 11:29:00
8830,341,21,03-03-2018 11:29:00
8830,341,70,03-03-2018 11:29:00
8830,341,67,03-03-2018 11:29:00
8830,341,26,03-03-2018 11:29:00
8830,341,75,03-03-2018 11:29:00
8830,341,77,03-03-2018 11:29:00
8830,341,67,03-03-2018 11:29:00
8830,341,36,03-03-2018 11:29:00
8830,341,61,03-03-2018 11:29:00
8830,341,86,03-03-2018 11:29:00
8830,341,56,03-03-2018 11:29:00
8830,341,43,03-03-2018 11:29:00
8830,341,32,03-03-2018 11:29:00
8830,341,82,03-03-2018 11:29:00
8830,341,74,03-03-2018 11:29:00
8830,341,72,03-03-2018 11:29:00
8830,341,45,03-03-2018 11:29:00
8830,341,32,03-03-2018 11:29:00
8830,341,20,03-03-2018 11:29:00
8830,341,69,03-03-2018 11:29:00
8830,341,76,03-03-2018 11:29:00
8830,341,19,03-03-2018 11:29:00
8830,341,65,03-03-2018 11:29:00
8830,341,21,03-03-2018 11:29:00
8830,341,19,03-03-2018 11:29:00
8830,341,97,03-03-2018 11:29:00
8830,341,61,03-03-2018 11:29:00
8830,341,37,03-03-2018 11:29:00
8830,341,29,03-03-2018 11:29:00
8830,341,27,03-03-2018 11:29:00
8830,341,88,03-03-2018 11:29:00
8830,341,95,03-03-2018 11:29:00
8830,341,12,03-03-2018 11:29:00
8830,341,10,03-03-2018 11:29:00
8830,341,56,03-03-2018 11:29:00
8830,341,31,03-03-2018 11:29:00
8830,341,52,03-03-2018 11:29:00
8830,341,86,03-03-2018 11:29:00
8830,341,62,03-03-2018 11:29:00
8830,341,24,03-03-2018 11:29:00
8830,341,95,03-03-2018 11:29:00
8830,341,56,03-03-2018 11:29:00
8830,341,69,03-03-2018 11:29:00
8830,341,97,03-03-2018 11:29:00
8830,341,95,03-03-2018 11:29:00
3877,726,32,03-03-2018 11:29:00
3877,726,72,03-03-2018 11:29:00
3877,726,36,03-03-2018 11:29:00
3877,726,44,03-03-2018 11:29:00
3877,726,16,03-03-2018 11:29:00
3877,726,13,03-03-2018 11:29:00
3877,726,56,03-03-2018 11:29:00
3877,726,39,03-03-2018 11:29:00
3877,726,52,03-03-2018 11:29:00
3877,726,45,03-03-2018 11:29:00
3877,726,23,03-03-2018 11:29:00
3877,726,83,03-03-2018 11:29:00
3877,726,58,03-03-2018 11:29:00
3877,726,98,03-03-2018 11:29:00
3877,726,73,03-03-2018 11:29:00
3877,726,71,03-03-2018 11:29:00
3877,726,64,03-03-2018 11:29:00
3877,726,69,03-03-2018 11:29:00
3877,726,75,03-03-2018 11:29:00
3877,726,100,03-03-2018 11:29:00
3877,726,60,03-03-2018 11:29:00
3877,726,58,03-03-2018 11:29:00
3877,726,31,03-03-2018 11:29:00
3877,726,30,03-03-2018 11:29:00
3877,726,53,03-03-2018 11:29:00
3877,726,29,03-03-2018 11:29:00
3877,726,51,03-03-2018 11:29:00
3877,726,64,03-03-2018 11:29:00
3877,726,32,03-03-2018 11:29:00
3877,726,40,03-03-2018 11:29:00
3877,726,22,03-03-2018 11:29:00
3877,726,85,03-03-2018 11:29:00
3877,726,35,03-03-2018 11:29:00
3877,726,83,03-03-2018 11:29:00
3877,726,19,03-03-2018 11:29:00
3877,726,63,03-03-2018 11:29:00
3877,726,66,03-03-2018 11:29:00
3877,726,59,03-03-2018 11:29:00
3877,726,31,03-03-2018 11:29:00
3877,726,58,03-03-2018 11:29:00
3877,726,34,03-03-2018 11:29:00
3877,726,90,03-03-2018 11:29:00
3877,726,100,03-03-2018 11:29:00
3877,726,19,03-03-2018 11:29:00
